,0
712,85.994736
713,85.05426
714,85.05426
715,85.05426
716,85.31448
717,85.31448
718,85.03223
719,85.03392
720,85.040375
721,85.040375
722,85.04299
723,85.04299
724,85.051544
725,85.051544
726,85.03972
727,85.03972
728,85.03969
729,85.04216
730,85.039375
731,85.039375
732,85.03857
733,85.03857
734,85.03849
735,85.03849
736,85.03732
737,85.03661
738,85.037315
739,85.037315
740,85.03907
741,85.03907
742,85.99529
743,85.99529
744,85.05073
745,85.05073
746,85.050705
747,85.050705
748,85.03852
749,85.03852
750,85.0395
751,85.039246
752,85.029755
753,85.029755
754,85.029236
755,85.029236
756,85.05095
757,85.05095
758,85.05093
759,85.05093
760,85.48809
761,85.48732
762,85.487305
763,85.487305
764,85.4864
765,85.487564
766,85.49067
767,85.49067
768,85.48732
769,85.48732
770,86.28726
771,86.287224
772,85.49032
773,85.49032
774,85.84625
775,85.84625
776,85.48988
777,85.4895
778,85.48948
779,85.48948
780,85.5322
781,85.5322
782,85.5322
783,85.5322
784,85.48732
785,85.48732
786,85.48854
787,85.48737
788,85.5322
789,85.5322
790,86.093025
791,86.00876
792,86.00876
793,86.058945
794,86.058945
795,86.06785
796,86.29867
797,86.29829
798,86.29224
799,86.29126
800,85.723206
801,85.717186
802,86.2926
803,86.29037
804,85.07742
805,85.13661
806,85.07712
807,85.10783
808,85.06707
809,86.06261
810,86.084816
811,86.15002
812,86.28969
813,86.28995
814,86.29039
815,86.28975
816,86.29339
817,86.28917
818,86.28908
819,86.28582
820,86.28882
821,85.12922
822,85.22426
823,86.28628
824,86.28623
825,86.288734
826,85.05086
827,85.037315
828,86.39319
829,86.39096
830,86.25927
831,86.25858
832,85.029526
833,85.86669
834,85.02219
835,85.027466
836,85.05052
837,85.03889
838,85.09906
839,85.62432
840,85.523865
841,85.43279
842,85.31119
843,85.06584
844,85.022064
845,85.0879
846,85.03245
847,85.03228
848,85.066414
849,85.05669
850,85.03246
851,86.09482
852,86.09742
853,86.28908
854,85.03374
855,85.02432
856,85.0813
857,85.08268
858,86.285484
859,85.05426
860,85.110634
861,86.28616
862,86.28571
863,85.028015
864,86.28651
865,86.28555
866,86.21017
867,85.31683
868,85.061134
869,85.0651
870,85.03487
871,85.02368
872,85.05105
873,85.04141
874,85.04069
875,85.79668
876,85.07657
877,85.03467
878,85.04178
879,85.043
880,85.034966
881,85.03962
882,85.03898
883,85.0386
884,85.02524
885,85.05079
886,85.04128
887,85.02985
888,85.04012
889,85.04195
890,86.21019
891,85.04106
892,85.03064
893,85.08887
894,85.03929
895,85.039345
896,85.48708
897,85.48748
898,85.49063
899,85.48732
900,85.48841
901,85.49052
902,85.490166
903,85.49004
904,85.48841
905,85.48731
906,85.48733
907,85.48735
908,85.48732
909,85.488106
910,85.84625
911,86.09319
912,86.09491
913,86.09841
914,86.09108
915,86.09638
916,86.097336
917,86.09833
918,86.096954
919,86.09805
920,86.08951
921,86.094955
922,86.09444
923,86.09514
924,86.0923
925,86.09155
926,86.09247
927,86.09245
928,86.09792
929,86.092575
930,86.095
931,86.09949
932,86.09949
933,86.10714
934,86.16391
935,86.08645
936,86.101494
937,86.17951
938,86.135056
939,86.10975
940,86.202156
941,86.1948
942,86.13202
943,86.21244
944,86.2084
945,86.23344
946,86.25939
947,86.247375
948,86.261375
949,86.25921
950,86.25874
951,86.08514
952,86.08545
953,86.08548
954,86.08518
955,86.08467
956,86.08484
957,86.0845
958,86.088005
959,86.09056
960,86.09523
961,86.09424
962,86.09477
963,86.09262
964,86.09223
965,86.28938
966,86.2892
967,86.28927
968,86.288605
969,86.29251
970,86.28186
971,86.2715
972,86.29331
973,86.29297
974,86.29402
975,86.29662
976,86.29826
977,86.29536
978,86.29627
979,86.298195
980,86.30414
981,86.30277
982,86.29946
983,86.289505
984,85.097374
985,85.09117
986,86.013824
987,85.86061
988,86.28839
989,86.289406
990,86.28598
991,86.28658
992,86.289314
993,86.287346
994,86.29127
995,86.29264
996,86.29138
997,86.29014
998,86.287704
999,86.287025
1000,86.28647
1001,86.28603
1002,86.28357
1003,86.28622
1004,86.28624
1005,86.287186
1006,86.28597
1007,86.28591
1008,86.2858
1009,86.28557
1010,86.28558
1011,86.28589
1012,86.28573
1013,86.28589
1014,86.28557
1015,86.283844
1016,86.28455
1017,86.28787
1018,86.29001
1019,86.28906
1020,86.289
1021,86.288605
1022,86.28919
1023,86.28824
1024,86.28876
1025,86.289276
1026,86.28901
1027,86.28893
1028,86.28891
1029,86.28907
1030,85.23424
1031,85.09656
1032,85.10287
1033,85.14466
1034,85.08652
1035,85.05474
1036,85.078636
1037,85.079475
1038,85.08441
1039,85.0714
1040,85.069756
1041,85.06166
1042,85.07675
1043,85.05025
1044,85.04423
1045,85.06443
1046,85.1386
1047,85.1381
1048,85.13774
1049,85.125496
1050,85.15992
1051,85.148506
1052,85.2328
1053,85.18557
1054,85.25328
1055,85.236046
1056,85.215546
1057,85.16337
1058,85.142296
1059,85.12281
1060,85.060394
1061,85.03362
1062,85.03576
1063,85.08723
1064,85.06362
1065,85.02679
1066,85.035065
1067,85.03439
1068,85.03767
1069,85.03015
1070,85.02973
1071,85.029854
1072,85.0291
1073,85.028755
1074,85.01521
1075,85.01485
1076,85.02235
1077,85.19173
1078,85.14642
1079,85.02721
1080,85.0295
1081,86.28261
1082,86.28554
1083,86.287476
1084,86.289024
1085,86.28884
1086,86.288704
1087,86.28866
1088,86.286896
1089,86.28658
1090,86.28545
1091,86.28677
1092,85.03936
1093,85.035034
1094,85.06363
1095,85.02098
1096,84.97384
1097,85.011314
1098,85.0225
1099,85.02937
1100,85.04125
1101,85.03158
1102,85.031166
1103,85.052795
1104,86.093025
1105,86.41861
1106,86.391235
1107,86.33614
1108,86.33855
1109,86.34333
1110,86.33791
1111,86.33945
1112,86.355934
1113,86.424225
1114,86.42374
1115,86.30785
1116,86.33378
1117,86.33574
1118,86.33362
1119,86.33621
1120,86.33743
1121,86.33693
1122,86.33621
1123,86.44827
1124,86.447914
1125,86.448204
1126,86.4485
1127,86.45591
1128,86.425865
1129,86.42422
1130,86.45853
1131,86.45902
1132,86.45097
1133,86.15146
1134,86.29987
1135,86.303345
1136,86.30532
1137,86.32532
1138,86.32796
1139,86.329544
1140,86.33331
1141,86.332924
1142,86.32617
1143,86.44819
1144,86.44775
1145,86.446014
1146,86.44551
1147,86.44558
1148,86.44509
1149,86.4459
1150,86.44509
1151,86.44484
1152,86.44489
1153,86.4445
1154,86.444984
1155,86.444374
1156,86.44477
1157,86.44513
1158,86.44729
1159,86.447334
1160,86.447266
1161,86.44724
1162,85.97282
1163,85.99089
1164,85.96674
1165,85.973465
1166,85.96749
1167,85.96653
1168,85.958786
1169,85.957016
1170,85.984566
1171,85.98376
1172,85.99683
1173,86.00001
1174,85.98842
1175,85.999596
1176,86.016556
1177,86.02256
1178,85.98659
1179,85.968414
1180,85.95047
1181,85.94852
1182,85.947815
1183,85.947235
1184,85.94738
1185,85.94825
1186,86.44438
1187,86.44436
1188,86.445724
1189,86.44744
1190,86.447296
1191,86.447174
1192,86.44438
1193,86.44521
1194,85.94768
1195,85.94932
1196,85.95109
1197,85.949615
1198,85.94665
1199,85.94449
1200,85.94907
1201,86.33831
1202,86.33471
1203,86.32515
1204,86.308075
1205,86.44514
1206,86.43867
1207,85.94894
1208,85.94654
1209,85.96291
1210,85.96966
1211,85.96052
1212,86.4483
1213,86.44534
1214,86.34989
1215,86.371376
1216,86.44799
1217,86.462975
1218,86.465515
1219,86.46026
1220,86.45964
1221,86.30336
1222,86.303116
1223,86.3028
1224,86.2503
1225,86.44521
1226,86.445404
1227,86.348946
1228,86.307846
1229,86.45605
1230,86.461716
1231,86.33445
1232,85.949234
1233,86.17726
1234,86.22275
1235,86.4242
1236,86.41598
1237,86.41197
1238,86.42379
1239,86.445244
1240,85.98774
1241,85.964165
1242,85.984314
1243,86.01641
1244,85.96939
1245,85.96805
1246,85.94678
1247,85.948524
1248,85.99487
1249,86.015854
1250,86.01585
1251,86.04373
1252,86.02934
1253,85.95128
1254,85.95534
1255,85.9596
1256,85.9672
1257,85.961174
1258,85.950676
1259,85.9796
1260,85.96206
1261,86.12921
1262,86.12952
1263,86.44441
1264,85.957016
1265,85.96648
1266,86.45349
1267,86.46552
1268,85.94752
1269,85.95605
1270,85.95551
1271,86.2286
1272,86.44634
1273,85.94746
1274,86.04294
1275,85.95892
1276,86.44801
1277,86.44807
1278,86.44807
1279,86.448135
1280,86.560425
1281,86.52984
1282,85.94963
1283,85.950386
1284,85.94898
1285,85.94735
1286,85.946556
1287,85.957016
1288,85.96508
1289,85.99626
1290,86.13746
1291,86.1163
1292,85.964676
1293,85.968796
1294,85.963234
1295,85.96718
1296,85.94799
1297,85.948296
1298,85.98334
1299,85.948326
1300,86.33847
1301,86.338165
1302,86.33707
1303,86.3364
1304,86.33624
1305,86.33833
1306,86.33897
1307,86.338554
1308,86.338936
1309,86.33655
1310,86.355934
1311,86.33401
1312,86.33361
1313,86.33374
1314,86.33359
1315,86.33692
1316,86.33702
1317,86.33713
1318,86.45469
1319,86.43333
1320,86.425415
1321,86.441696
1322,86.258865
1323,86.29372
1324,86.30312
1325,86.32796
1326,86.42428
1327,86.41638
1328,86.30318
1329,86.33855
1330,86.4459
1331,86.4441
1332,86.44466
1333,86.44479
1334,86.44717
1335,86.44715
1336,86.44442
1337,86.446014
1338,86.44571
1339,86.44708
1340,86.4485
1341,86.4477
1342,86.15138
1343,85.95082
1344,85.949036
1345,85.954865
1346,85.952
1347,85.95181
1348,85.950676
1349,85.95109
1350,85.95077
1351,85.95079
1352,85.95067
1353,85.950935
1354,85.9512
1355,85.95156
1356,85.955376
1357,85.95183
1358,85.95087
1359,85.9548
1360,85.95266
1361,85.9498
1362,85.95141
1363,86.303154
1364,86.53253
1365,85.951805
1366,86.431465
1367,86.1131
1368,86.112976
1369,86.113106
1370,86.1131
1371,86.113106
1372,86.126816
1373,86.11438
1374,86.11301
1375,86.11321
1376,86.11332
1377,86.11444
1378,86.11434
1379,86.11424
1380,86.11259
1381,86.1131
1382,86.11333
1383,86.136894
1384,86.25028
1385,86.338
1386,86.3384
1387,86.33782
1388,86.33835
1389,86.338104
1390,86.338104
1391,86.3381
1392,86.3384
1393,86.338554
1394,86.33825
1395,86.338234
1396,86.33809
1397,86.33801
1398,86.33801
1399,86.33809
1400,86.33809
1401,86.33809
1402,86.33856
1403,86.33811
1404,86.333595
1405,86.3369
1406,86.337166
1407,86.33689
1408,86.33726
1409,86.33603
1410,86.336174
1411,86.33601
1412,86.33617
1413,86.33827
1414,86.33827
1415,86.3376
1416,86.33836
1417,86.33854
1418,86.33854
1419,86.33853
1420,86.33853
1421,86.33847
1422,86.33847
1423,86.33655
1424,86.33655
1425,86.33374
1426,86.33374
1427,86.355934
1428,86.355934
1429,86.342735
1430,86.342735
1431,86.34278
1432,86.34278
1433,86.41103
1434,86.41103
1435,86.41208
1436,86.41179
1437,86.423775
1438,86.423775
1439,86.42379
1440,86.42379
1441,86.42377
1442,86.42377
1443,86.424194
1444,86.424194
1445,86.42463
1446,86.42463
1447,86.389946
1448,86.389946
1449,86.33378
1450,86.33378
1451,86.3339
1452,86.33361
1453,86.33361
1454,86.333664
1455,86.33359
1456,86.333694
1457,86.333565
1458,86.33386
1459,86.33573
1460,86.33573
1461,86.33703
1462,86.33703
1463,86.33736
1464,86.33693
1465,86.33695
1466,86.337326
1467,86.33692
1468,86.33732
1469,86.33692
1470,86.33692
1471,86.338554
1472,86.338554
1473,86.33604
1474,86.336174
1475,86.33606
1476,86.336205
1477,86.3361
1478,86.3361
1479,86.44803
1480,86.448235
1481,86.44802
1482,86.448204
1483,86.44799
1484,86.44799
1485,86.44823
1486,86.44796
1487,86.44819
1488,86.448105
1489,86.44803
1490,86.44803
1491,86.448326
1492,86.44817
1493,86.4471
1494,86.44817
1495,86.450485
1496,86.450485
1497,86.45598
1498,86.45598
1499,86.45279
1500,86.45279
1501,86.45772
1502,86.45772
1503,86.45587
1504,86.45587
1505,86.45444
1506,86.45444
1507,86.45115
1508,86.45115
1509,86.450905
1510,86.450905
1511,86.15033
1512,86.15033
1513,86.2427
1514,86.242966
1515,86.30166
1516,86.30166
1517,86.30062
1518,86.30062
1519,86.30298
1520,86.30298
1521,86.30311
1522,86.30311
1523,86.32957
1524,86.32971
1525,86.30785
1526,86.30785
1527,86.32492
1528,86.32492
1529,86.32796
1530,86.32796
1531,86.44784
1532,86.44793
1533,86.44794
1534,86.44802
1535,86.447296
1536,86.447296
1537,86.44539
1538,86.44539
1539,86.4453
1540,86.445404
1541,86.44522
1542,86.44509
1543,86.44482
1544,86.44479
1545,86.44503
1546,86.44503
1547,86.44501
1548,86.44501
1549,86.4455
1550,86.44533
1551,86.44722
1552,86.44722
1553,86.44461
1554,86.44441
1555,86.44441
1556,86.4446
1557,86.4444
1558,86.44464
1559,86.444405
1560,86.444405
1561,86.444374
1562,86.443565
1563,86.444374
1564,86.444374
1565,86.44467
1566,86.44437
1567,86.446335
1568,86.446335
1569,86.448456
1570,86.4485
1571,86.44868
1572,86.448364
1573,86.44452
1574,86.44452
1575,86.444565
1576,86.44447
1577,86.44772
1578,86.447754
1579,86.447716
1580,86.44514
1581,86.44524
1582,86.44524
1583,86.44479
1584,86.44479
1585,86.44733
1586,86.44696
1587,86.44705
1588,86.44705
1589,86.44678
1590,86.44678
1591,86.44714
1592,86.44714
1593,86.44719
1594,86.44749
1595,86.44708
1596,86.44708
1597,85.972046
1598,85.97177
1599,85.96801
1600,85.968445
1601,85.96765
1602,85.96709
1603,85.966606
1604,85.96681
1605,85.96681
1606,85.96685
1607,85.966576
1608,85.96618
1609,85.96618
1610,85.96425
1611,85.96425
1612,85.965614
1613,85.965614
1614,85.96088
1615,85.962
1616,85.96619
1617,85.983734
1618,85.98357
1619,85.98357
1620,85.98357
1621,85.98365
1622,85.98365
1623,85.98375
1624,85.98375
1625,85.995605
1626,85.996155
1627,85.97715
1628,85.99146
1629,85.98578
1630,85.98578
1631,85.96148
1632,85.961006
1633,85.950645
1634,85.950455
1635,85.94798
1636,85.94798
1637,85.94707
1638,85.94707
1639,85.947525
1640,85.94724
1641,85.947205
1642,85.947205
1643,86.4445
1644,86.44437
1645,86.44446
1646,86.44443
1647,86.44448
1648,86.44436
1649,86.44436
1650,86.44448
1651,86.44435
1652,86.44479
1653,86.44563
1654,86.44563
1655,86.44554
1656,86.44554
1657,86.44567
1658,86.4454
1659,86.445404
1660,86.445496
1661,86.446976
1662,86.44715
1663,86.447
1664,86.447205
1665,86.447
1666,86.447
1667,86.447
1668,86.447
1669,86.44707
1670,86.44694
1671,86.447105
1672,86.44699
1673,86.44512
1674,86.44533
1675,86.4453
1676,86.445015
1677,86.44521
1678,86.44521
1679,86.44521
1680,85.95266
1681,85.95012
1682,85.94932
1683,85.94931
1684,85.94931
1685,85.950485
1686,85.950485
1687,85.95127
1688,85.95127
1689,85.9496
1690,85.94583
1691,85.94665
1692,85.94775
1693,85.946556
1694,85.957016
1695,85.957756
1696,85.957016
1697,85.957016
1698,85.957016
1699,85.957016
1700,85.95732
1701,85.957115
1702,85.91553
1703,85.95718
1704,85.957016
1705,85.957016
1706,86.307846
1707,86.307846
1708,86.44794
1709,86.44794
1710,86.46058
1711,86.46058
1712,86.46063
1713,86.46063
1714,86.45065
1715,86.45065
1716,86.454796
1717,86.454796
1718,86.45532
1719,86.45532
1720,86.34816
1721,86.347984
1722,86.33401
1723,86.33401
1724,86.33401
1725,86.33401
1726,86.325134
1727,86.32558
1728,86.35369
1729,86.353775
1730,86.33007
1731,86.33007
1732,85.94746
1733,85.94746
1734,86.21359
1735,86.21359
1736,86.18799
1737,86.18799
1738,85.9488
1739,85.94929
1740,86.44898
1741,86.44898
1742,85.96202
1743,85.96202
1744,85.94584
1745,85.94584
1746,86.34162
1747,86.34121
1748,85.98789
1749,85.988495
1750,85.98782
1751,85.98782
1752,86.33381
1753,86.33373
1754,85.96626
1755,85.96626
1756,85.97843
1757,85.977455
1758,86.01573
1759,86.01573
1760,85.964775
1761,85.9659
1762,85.958916
1763,85.95392
1764,85.94973
1765,85.94973
1766,85.95266
1767,85.95266
1768,85.995705
1769,85.995705
1770,86.01585
1771,86.01585
1772,85.964226
1773,85.964714
1774,85.96003
1775,85.96054
1776,85.94772
1777,85.94772
1778,85.96718
1779,85.96718
1780,85.96765
1781,85.96776
1782,86.02274
1783,86.022766
1784,85.96776
1785,85.96776
1786,85.96084
1787,85.96084
1788,85.94587
1789,85.946266
1790,86.12873
1791,86.12921
1792,85.96718
1793,85.96718
1794,86.46211
1795,86.46211
1796,86.46523
1797,86.46523
1798,86.4635
1799,86.4635
1800,85.94738
1801,85.94738
1802,85.94866
1803,85.94847
1804,85.95871
1805,85.95871
1806,85.95779
1807,85.95779
1808,86.30328
1809,86.30328
1810,86.22894
1811,86.22894
1812,85.95151
1813,85.95042
1814,86.445724
1815,86.44562
1816,86.303085
1817,86.303085
1818,86.303085
1819,85.957016
1820,85.957016
1821,85.957016
1822,86.04265
1823,86.04265
1824,85.94877
1825,85.94935
1826,85.95132
1827,85.95132
1828,85.95219
1829,85.95219
1830,85.955055
1831,85.955055
1832,85.95109
1833,85.95109
1834,85.95108
1835,85.95198
1836,85.950966
1837,85.950966
1838,85.95069
1839,85.95069
1840,85.95067
1841,85.95067
1842,85.950294
1843,85.95082
1844,85.950294
1845,85.950294
1846,85.95087
1847,85.95087
1848,86.303276
1849,86.303276
1850,85.95477
1851,85.95477
1852,85.954765
1853,85.954765
1854,85.950676
1855,85.950676
1856,85.951004
1857,85.95092
1858,85.94801
1859,85.94801
1860,85.94786
1861,85.94786
1862,85.95484
1863,85.95484
1864,85.95484
1865,85.95484
1866,86.11352
1867,86.113106
1868,86.11309
1869,86.11309
1870,86.112595
1871,86.11322
1872,86.11505
1873,86.11505
1874,86.1131
