,0
461,-0.10352558
462,-0.103544265
463,-0.103544265
464,-0.103553385
465,-0.10355234
466,-0.103544265
467,-0.10351947
468,-0.10352695
469,-0.10355213
470,-0.103544265
471,-0.10352188
472,-0.103529096
473,-0.10352275
474,-0.103544265
475,-0.103523046
476,-0.10355213
477,-0.103544265
478,-0.103544265
479,-0.103551656
480,-0.10352206
481,-0.10352206
482,-0.103544265
483,-0.10354775
484,-0.103527665
485,-0.1035223
486,-0.103544265
487,-0.103544265
488,-0.10354695
489,-0.103544265
490,-0.103544265
491,-0.103550196
492,-0.10355297
493,-0.10352206
494,-0.1035254
495,-0.10352194
496,-0.10352206
497,-0.10354501
498,-0.10352382
499,-0.103524774
500,-0.10352522
501,-0.10352206
502,-0.10352206
503,-0.103544265
504,-0.10351816
505,-0.103544265
506,-0.10352206
507,-0.103544265
508,-0.103521526
509,-0.10352251
510,-0.103544265
511,-0.10352537
512,-0.10352206
513,-0.103516996
514,-0.10351947
515,-0.10352206
516,-0.103544265
517,-0.10352206
518,-0.10352206
519,-0.10352567
520,-0.10352206
521,-0.10353178
522,-0.10352206
523,-0.1035223
524,-0.103523046
525,-0.10352862
526,-0.10352188
527,-0.10352087
528,-0.10352206
529,-0.10352102
530,-0.103518635
531,-0.10352036
532,-0.10351947
533,-0.1035254
534,-0.10352188
535,-0.10352206
536,-0.103544265
537,-0.1035178
538,-0.103544265
539,-0.103521496
540,-0.10354605
541,-0.10352507
542,-0.10351992
543,-0.10352036
544,-0.10352427
545,-0.10352036
546,-0.10352337
547,-0.103544265
548,-0.10351947
549,-0.10352206
550,-0.10352206
551,-0.10352892
552,-0.1035223
553,-0.1035212
554,-0.103521466
555,-0.10352206
556,-0.10352275
557,-0.10352206
558,-0.10352683
559,-0.103521734
560,-0.10351899
561,-0.103544265
562,-0.103544265
563,-0.10354784
564,-0.103544265
565,-0.10354978
566,-0.103544265
567,-0.10354501
568,-0.103544265
569,-0.10355213
570,-0.10354501
571,-0.103544265
572,-0.103544265
573,-0.103544265
574,-0.103544265
575,-0.10355389
576,-0.103544265
577,-0.103544265
578,-0.103544265
579,-0.103544265
580,-0.103544265
581,-0.103544265
582,-0.103544265
583,-0.103544265
584,-0.103544265
585,-0.103544265
586,-0.10355601
587,-0.103544265
588,-0.10352206
589,-0.10355279
590,-0.103544265
591,-0.103544265
592,-0.103544265
593,-0.103544265
594,-0.10355213
595,-0.103544265
596,-0.1035682
597,-0.10354605
598,-0.103544265
599,-0.103544265
600,-0.103544265
601,-0.103544265
602,-0.103544265
603,-0.103544265
604,-0.103544265
605,-0.103544265
606,-0.103544265
607,-0.103544265
608,82.023445
609,-0.103544265
610,-0.103544265
611,-0.103544265
612,82.023445
613,-0.103544265
614,-0.10355124
615,-0.103544265
616,-0.103544265
617,-0.103544265
618,-0.103544265
619,-0.103544265
620,-0.103544265
621,-0.10354832
622,-0.103544265
623,-0.10355213
624,-0.103544265
625,-0.103544265
626,-0.103544265
627,-0.103544265
628,-0.103544265
629,-0.103544265
630,-0.103544265
631,-0.103544265
632,-0.103544265
633,-0.103544205
634,-0.103544265
635,-0.103544265
636,-0.103544265
637,-0.103544265
638,-0.103544265
639,-0.103544265
640,-0.10354656
641,-0.103544265
642,-0.103544265
643,-0.103547364
644,-0.103544265
645,-0.103544265
646,-0.10355061
647,-0.103544265
648,-0.103544265
649,-0.103544265
650,-0.10354796
651,-0.103544265
652,82.023445
653,-0.103544265
654,-0.103550255
655,-0.103544265
656,-0.10352206
657,-0.1035285
658,-0.10352188
659,-0.103544265
660,-0.1035223
661,-0.10352236
662,-0.10352206
663,-0.10352206
664,-0.10352206
665,-0.103544265
666,-0.10352206
667,-0.10352978
668,-0.103544265
669,-0.10355139
670,-0.103544265
671,-0.103544265
672,-0.103544265
673,-0.103544265
674,-0.103544265
675,-0.10355121
676,-0.103544265
677,-0.10354653
678,-0.103544265
679,-0.103544265
680,-0.103544265
681,-0.103544265
682,-0.103544265
683,-0.10355112
684,-0.10352141
685,-0.10352206
686,-0.103544265
687,-0.10352206
688,-0.103544265
689,-0.103544265
690,-0.103544265
691,-0.10352188
692,-0.10352206
693,-0.103544265
694,-0.103544265
695,-0.103544265
696,-0.103550136
697,-0.10352036
698,-0.10355213
699,-0.10355213
700,-0.103544265
701,-0.103544265
702,-0.103523016
703,-0.103544265
704,-0.103544265
705,-0.103544265
706,-0.103548706
707,-0.10352206
708,-0.10354841
709,-0.10352522
710,-0.103544265
711,-0.10352054
712,-0.103544265
713,-0.10352036
714,-0.10352245
715,-0.10352206
716,-0.103544265
717,-0.103544265
718,-0.103544265
719,-0.103548616
720,-0.103544265
721,-0.103544265
722,-0.103544265
723,-0.103544265
724,-0.10352069
725,-0.10352188
726,-0.10352206
727,-0.10352206
728,82.023445
729,-0.10354689
730,-0.103544265
731,-0.103544265
732,-0.10352206
733,-0.10352206
734,-0.10352206
735,-0.10352248
736,-0.10352206
737,-0.103529155
738,-0.1035223
739,-0.103544265
740,-0.10352144
741,-0.10352069
742,-0.103544265
743,-0.103544265
744,-0.103544265
745,-0.103544265
746,-0.103544265
747,-0.103544265
748,-0.103544265
749,-0.103544265
750,-0.10355115
751,-0.103544265
752,-0.103544265
753,-0.103544265
754,-0.103544265
755,-0.103544265
756,-0.103544265
757,-0.103544265
758,-0.103544265
759,-0.103544265
760,-0.10355222
761,-0.103544265
762,82.023445
763,-0.103544265
764,-0.103544265
765,-0.103547335
766,-0.103544265
767,-0.103544265
768,-0.103544265
769,-0.103544265
770,-0.103544176
771,-0.10355139
772,-0.103544265
773,-0.103544265
774,-0.103544265
775,-0.103544265
776,-0.10355213
777,-0.103544265
778,-0.103544265
779,-0.103544265
780,-0.10352352
781,-0.10352117
782,-0.10352206
783,-0.10352117
784,-0.103544265
785,-0.103544265
786,-0.10352582
787,-0.10352117
788,-0.10352367
789,-0.10352117
790,-0.10352206
791,-0.10352117
792,-0.10352188
793,-0.10352117
794,-0.10352239
795,-0.10352117
796,-0.1035223
797,-0.10352117
798,-0.10352036
799,-0.10352129
800,-0.103522986
801,-0.10352117
802,-0.10352242
803,-0.10352117
804,-0.10352746
805,-0.103524774
806,-0.10352504
807,-0.103524774
808,-0.10352138
809,-0.10351938
810,-0.10352036
811,-0.10352117
812,82.02346
813,-0.10352275
814,-0.10352692
815,-0.10352117
816,-0.10351947
817,-0.10351792
818,-0.1035223
819,-0.10352355
820,-0.10352573
821,-0.103526354
822,-0.103526115
823,-0.103527516
824,-0.10352102
825,-0.10352212
826,-0.1035223
827,-0.10352117
828,-0.10352054
829,82.02346
830,-0.10355213
831,-0.10352117
832,-0.103544265
833,-0.10352117
834,-0.10352832
835,-0.10352641
836,-0.103527725
837,-0.10352495
838,-0.10352498
839,-0.103529036
840,-0.10352337
841,-0.10352507
842,-0.10352799
843,-0.10352871
844,-0.1035223
845,-0.103526205
846,-0.103524655
847,-0.10352424
848,-0.10352513
849,-0.10352519
850,-0.10352489
851,-0.10351929
852,-0.10352364
853,-0.10352117
854,-0.10351947
855,-0.10352117
856,-0.10352871
857,-0.10352117
858,-0.103529125
859,-0.10352117
860,-0.10352528
861,-0.103529334
862,-0.103523195
863,-0.10352117
864,-0.103523046
865,-0.10352719
866,-0.10352579
867,-0.10352361
868,-0.10352981
869,-0.10352439
870,-0.10352665
871,-0.10352889
872,-0.10352281
873,-0.10352445
874,-0.103527814
875,-0.103527516
876,-0.103522986
877,-0.10352513
878,-0.10352531
879,-0.10352293
880,-0.103529185
881,-0.103524566
882,-0.10352796
883,-0.10352412
884,-0.103523284
885,-0.10352117
886,-0.10352221
887,-0.103521466
888,-0.10353017
889,-0.10352248
890,-0.10352218
891,-0.103523344
892,-0.103521705
893,-0.10352948
894,-0.10352558
895,-0.10351786
896,-0.10352433
897,-0.103520334
898,-0.10353029
899,-0.10352117
900,-0.10352585
901,-0.10351831
902,82.02346
903,-0.10352659
904,-0.10352728
905,-0.10352117
906,-0.103518814
907,-0.10352117
908,-0.103544265
909,-0.10355222
910,-0.103544265
911,-0.10355055
912,-0.10355222
913,-0.10355079
914,-0.10355234
915,-0.10354662
916,-0.103544265
917,-0.10354677
918,-0.103553474
919,-0.10354525
920,-0.10355204
921,-0.10355067
922,-0.10354826
923,-0.1035476
924,-0.10354942
925,-0.10354918
926,-0.10355568
927,-0.103551
928,-0.103550375
929,-0.103548646
930,-0.103550434
931,-0.10354778
932,-0.10354406
933,-0.103544265
934,-0.103544265
935,-0.103544265
936,-0.103544265
937,-0.103544265
938,-0.10355213
939,-0.10354525
940,-0.103544265
941,-0.10355458
942,-0.103544265
943,-0.103544265
944,-0.103544265
945,-0.103547096
946,-0.10354984
947,-0.103544265
948,-0.103544265
949,-0.10355279
950,-0.103551656
951,-0.1035468
952,-0.10355255
953,-0.103548914
954,-0.10354692
955,82.02344
956,-0.10355356
957,-0.10355127
958,-0.1035493
959,-0.103544265
960,-0.1035499
961,-0.10354823
962,-0.103550136
963,-0.10355204
964,-0.10355365
965,-0.10355452
966,-0.10354754
967,-0.10354829
968,-0.10355139
969,82.023445
970,-0.103544265
971,-0.103544265
972,-0.10354817
973,-0.103544265
974,-0.103544265
975,-0.103544265
976,-0.103548646
977,-0.103544265
978,-0.10354537
979,-0.103544265
980,-0.103545755
981,-0.103544265
982,-0.103544265
983,-0.103554726
984,-0.103551835
985,-0.10354948
986,-0.10355252
987,-0.103544265
988,-0.10355115
989,-0.103548855
990,-0.10355079
991,-0.1035499
992,-0.103556395
993,-0.1035507
994,-0.10354668
995,-0.103544265
996,-0.103544265
997,-0.103544265
998,-0.103544265
999,-0.103545725
1000,-0.103544265
1001,-0.10354918
1002,-0.10352871
1003,-0.10352117
1004,-0.10352206
1005,-0.10352874
1006,-0.103544265
1007,-0.10354957
1008,-0.10355517
1009,-0.10354835
1010,-0.1035552
1011,-0.10355353
1012,-0.10355219
1013,-0.10354507
1014,-0.103524774
1015,-0.10352653
1016,-0.103526294
1017,-0.10352117
1018,-0.10352826
1019,-0.103520095
1020,-0.10352558
1021,-0.10352713
1022,-0.10352492
1023,-0.10352117
1024,-0.10352188
1025,-0.103521496
1026,-0.10353026
1027,82.02346
1028,-0.10351947
1029,-0.10352117
1030,-0.103547245
1031,-0.103544265
1032,-0.10352367
1033,-0.10352254
1034,-0.10352367
1035,-0.1035324
1036,-0.103524536
1037,-0.10352865
1038,-0.10352725
1039,-0.10352883
1040,-0.103523254
1041,-0.103529274
1042,-0.10352296
1043,-0.10352683
1044,-0.103550166
1045,-0.10352117
1046,-0.10352853
1047,-0.103520066
1048,-0.10352895
1049,-0.10352692
1050,-0.10352206
1051,-0.10352817
1052,-0.103527844
1053,-0.10352117
1054,-0.10352206
1055,-0.103529334
1056,-0.10352552
1057,-0.10351938
1058,-0.10352206
1059,-0.103527516
1060,-0.10352868
1061,-0.10352117
1062,-0.1035279
1063,-0.10352117
1064,-0.10352531
1065,-0.103527516
1066,-0.1035288
1067,-0.10352123
1068,-0.103532255
1069,-0.10352531
1070,-0.10352236
1071,-0.10352224
1072,-0.1035223
1073,-0.10352117
1074,-0.103529304
1075,-0.103525996
1076,-0.103521764
1077,-0.10351831
1078,-0.103532374
1079,-0.10352117
1080,-0.10352838
1081,-0.103529036
1082,-0.1035206
1083,-0.10352117
1084,-0.10352412
1085,-0.103524536
1086,-0.103526354
1087,-0.10352117
1088,-0.10352096
1089,-0.10352209
1090,-0.10352206
1091,-0.10352638
1092,-0.10352382
1093,-0.10352117
1094,-0.10352412
1095,-0.1035302
1096,-0.10353395
1097,-0.10352397
1098,-0.103544265
1099,-0.103556454
1100,-0.1035482
1101,-0.10355148
1102,-0.103544265
1103,-0.103548706
1104,-0.103544265
1105,82.044395
1106,82.02344
1107,-0.10355094
1108,-0.103544265
1109,-0.10354775
1110,-0.10354683
1111,-0.103544265
1112,-0.103544265
1113,-0.10355219
1114,-0.103544265
1115,-0.103544265
1116,-0.103544265
1117,-0.103544265
1118,-0.103544265
1119,82.023445
1120,-0.10354778
1121,-0.103544265
1122,82.023445
1123,-0.10354847
1124,-0.10355148
1125,-0.10355386
1126,-0.10354778
1127,82.023445
1128,-0.10355437
1129,-0.103544265
1130,-0.103544265
1131,-0.103544265
1132,-0.103544265
1133,-0.10354814
1134,-0.103544265
1135,82.023445
1136,-0.10355312
1137,82.02343
1138,82.023445
1139,82.023445
1140,-0.10355157
1141,-0.103544265
1142,-0.103544265
1143,-0.10354915
1144,82.02345
1145,-0.10352346
1146,-0.103522986
1147,82.02346
1148,-0.10352573
1149,-0.10352796
1150,-0.10351917
1151,-0.1035229
1152,-0.10352108
1153,82.02345
1154,-0.10352376
1155,82.02345
1156,-0.103521585
1157,-0.10352415
1158,-0.10352376
1159,-0.10352844
1160,82.02346
1161,-0.10352883
1162,-0.10352233
1163,82.02343
1164,-0.10354972
1165,-0.10354784
1166,82.023445
1167,82.023445
1168,-0.10355103
1169,-0.103544265
1170,-0.10355407
1171,-0.103544265
1172,-0.10354552
1173,-0.103548825
1174,82.02343
1175,-0.10354859
1176,-0.10354841
1177,-0.10355216
1178,-0.10352141
1179,-0.10352138
1180,-0.10352206
1181,82.02347
1182,82.02345
1183,82.02344
1184,-0.10351795
1185,-0.10352054
1186,-0.10352185
1187,-0.10352117
1188,-0.10352582
1189,-0.103526264
1190,-0.103524625
1191,-0.103517115
1192,82.02346
1193,-0.103526056
1194,-0.10352251
1195,82.02346
1196,82.023445
1197,-0.10352191
1198,-0.103527546
1199,82.02346
1200,82.02345
1201,-0.10352248
1202,82.02346
1203,-0.10352954
1204,-0.10352516
1205,-0.10352117
1206,-0.103530705
1207,-0.10352415
1208,-0.103524506
1209,-0.1035282
1210,-0.103526235
1211,-0.10352725
1212,-0.103524506
1213,-0.10352236
1214,-0.10352206
1215,-0.103523076
1216,82.02345
1217,-0.103526056
1218,-0.10352206
1219,-0.10352117
1220,-0.10352188
1221,-0.10352117
1222,-0.10352653
1223,82.02346
1224,82.02345
1225,-0.103526056
1226,-0.10352668
1227,-0.10352436
1228,-0.10352188
1229,82.02346
1230,82.02345
1231,-0.103524625
1232,82.023445
1233,-0.103520095
1234,-0.103544265
1235,-0.10352117
1236,-0.103544265
1237,-0.103544265
1238,82.02346
1239,82.02346
1240,82.02344
1241,-0.10355124
1242,82.02344
1243,-0.103547245
1244,-0.103545696
1245,-0.103544265
1246,82.02343
1247,-0.10354969
1248,-0.10354975
1249,82.023445
1250,-0.103544265
1251,-0.10354853
1252,-0.103548735
1253,-0.103551924
1254,82.023445
1255,-0.103553474
1256,-0.10354817
1257,82.023445
1258,-0.103544265
1259,-0.10354692
1260,82.02344
1261,-0.103544265
1262,-0.10354915
1263,-0.10355061
1264,-0.103544265
1265,-0.10354635
1266,82.023445
1267,-0.103544265
1268,-0.103544265
1269,-0.10354808
1270,-0.103550255
1271,82.023445
1272,82.02344
1273,-0.103544265
1274,-0.1035493
1275,-0.103544265
1276,82.02346
1277,82.02345
1278,82.02346
1279,82.02345
1280,-0.10352346
1281,-0.10352117
1282,82.02345
1283,82.02345
1284,82.02345
1285,-0.10353127
1286,-0.10352188
1287,82.02346
1288,-0.10352817
1289,82.02344
1290,-0.10354334
1291,82.02343
1292,82.02343
1293,82.02344
1294,82.02342
1295,82.023445
1296,82.023445
1297,82.02343
1298,82.023445
1299,-0.10355094
1300,82.02342
1301,82.023445
1302,82.023445
1303,-0.10355139
1304,-0.103554696
1305,82.02344
1306,82.02342
1307,82.023445
1308,-0.10354453
1309,82.023445
1310,82.023445
1311,82.023445
1312,82.023445
1313,82.023445
1314,82.023445
1315,-0.103544265
1316,-0.10354689
1317,82.02344
1318,-0.103544265
1319,-0.10355085
1320,82.02344
1321,82.023445
1322,-0.103548974
1323,-0.103544265
1324,-0.103544265
1325,-0.103544265
1326,-0.103551775
1327,-0.103544265
1328,-0.10354984
1329,82.02343
1330,82.02343
1331,82.02343
1332,82.023445
1333,82.023445
1334,82.02344
1335,82.023445
1336,-0.1035465
1337,-0.10355082
1338,82.023445
1339,82.023445
1340,82.023445
1341,-0.10355225
1342,-0.10355055
1343,-0.10352993
1344,82.02346
1345,82.02346
1346,-0.10351738
1347,82.02346
1348,82.02344
1349,-0.10352206
1350,-0.10353112
1351,82.023445
1352,-0.103526056
1353,82.02345
1354,-0.103524685
1355,-0.10352725
1356,-0.10352445
1357,-0.1035251
1358,-0.10351831
1359,-0.10352236
1360,-0.10352561
1361,82.02346
1362,-0.10352382
1363,-0.103544265
1364,-0.10352117
1365,-0.10352749
1366,-0.10352111
1367,-0.103544265
1368,82.023445
1369,-0.103544265
1370,82.023445
1371,-0.103544265
1372,-0.10355264
1373,-0.103544265
1374,-0.103550255
1375,-0.103550255
1376,-0.103548706
1377,-0.103544265
1378,-0.103544265
1379,-0.10354614
1380,-0.103544265
1381,-0.103544265
1382,-0.103551775
1383,82.023445
1384,-0.103544265
1385,-0.103544265
1386,-0.1035499
1387,-0.10354978
1388,-0.10354677
1389,-0.103544265
1390,-0.103544265
1391,-0.103544265
1392,-0.10352716
1393,-0.10352564
1394,-0.10352397
1395,-0.10351834
1396,-0.10352206
1397,-0.10352117
1398,-0.10352245
1399,-0.10352117
1400,-0.103544265
1401,-0.103544265
1402,-0.103547245
1403,-0.103544265
1404,-0.10355049
1405,-0.103544265
1406,-0.103547454
1407,-0.103544265
1408,-0.10355073
1409,-0.103544265
1410,-0.10355207
1411,-0.103544265
1412,-0.1035209
1413,-0.10352117
1414,-0.1035223
1415,-0.10352382
1416,-0.103551775
1417,-0.103544265
1418,-0.103544265
1419,-0.103544265
1420,-0.103544265
1421,-0.103544265
1422,-0.103544265
1423,-0.103544265
1424,-0.103544265
1425,-0.103544265
1426,-0.103544265
1427,-0.103544265
1428,-0.103544265
1429,-0.103544265
1430,-0.103544265
1431,-0.103544265
1432,-0.103544265
1433,82.023445
1434,-0.103544265
1435,82.023445
1436,-0.103544265
1437,-0.103544265
1438,-0.10352206
1439,-0.10352117
1440,-0.103544265
1441,-0.103544265
1442,-0.103544265
1443,-0.103544265
1444,-0.103544265
1445,-0.103544265
1446,-0.103544265
1447,-0.103544265
1448,-0.103544265
1449,-0.103544265
1450,-0.103544265
1451,-0.10354772
1452,-0.103544265
1453,-0.103544265
1454,-0.10355154
1455,-0.103544265
1456,-0.10355288
1457,-0.103544265
1458,-0.10354799
1459,-0.103544265
1460,-0.103544265
1461,-0.103544265
1462,-0.1035223
1463,-0.10352388
1464,-0.1035223
1465,-0.10352117
1466,-0.10354912
1467,-0.103544265
1468,-0.103551865
1469,-0.103544265
1470,-0.1035223
1471,-0.10352117
1472,-0.1035223
1473,-0.103517085
1474,-0.10355139
1475,-0.103544265
1476,-0.103527695
1477,-0.10352117
1478,-0.103544265
1479,-0.103544265
1480,-0.103548735
1481,-0.103544265
1482,-0.10355115
1483,-0.103544265
1484,-0.103544265
1485,-0.10354391
1486,-0.10352096
1487,-0.103521496
1488,-0.103544265
1489,-0.103544265
1490,-0.103544265
1491,-0.10354853
1492,-0.103544265
1493,-0.10355216
1494,-0.103544265
1495,-0.103544265
1496,-0.103544265
1497,-0.103544265
1498,-0.103544265
1499,-0.103544265
1500,-0.10352188
1501,-0.10352117
1502,-0.103544265
1503,-0.103544265
1504,-0.103544265
1505,-0.103544265
1506,-0.10352188
1507,-0.10352117
1508,-0.10352206
1509,-0.10352117
1510,-0.103544265
1511,-0.103544265
1512,-0.103544265
1513,-0.10355011
1514,-0.103544384
1515,-0.103544265
1516,-0.10352206
1517,-0.10352117
1518,-0.103544265
1519,-0.103544265
1520,-0.103544265
1521,-0.103544265
1522,-0.103544265
1523,-0.103544265
1524,-0.10355002
1525,-0.103544265
1526,-0.103544265
1527,-0.103544265
1528,-0.103544265
1529,-0.103544265
1530,-0.103544265
1531,-0.103544265
1532,-0.103551775
1533,-0.103544265
1534,-0.103551775
1535,-0.103544265
1536,-0.103544265
1537,-0.103544265
1538,-0.103544265
1539,-0.103544265
1540,-0.103551954
