,residuals
22017,-1.0581283569335938
22024,-1.0581283569335938
22036,-1.0581283569335938
22042,-1.0581283569335938
22063,-1.0581283569335938
22068,-1.0581283569335938
22075,-1.0581283569335938
22087,-1.0581283569335938
22093,-1.0581283569335938
22114,-1.0581283569335938
22119,-1.0581283569335938
22126,-1.0581283569335938
22138,-1.0581283569335938
22144,-1.0581283569335938
22165,-1.0581283569335938
22170,-1.0581283569335938
22177,-1.0581283569335938
22189,-1.0581283569335938
22195,-1.0581283569335938
22216,-1.0581283569335938
22221,-1.0581283569335938
22228,-1.0581283569335938
22240,-1.0581283569335938
22246,-1.0581283569335938
22267,-1.0581283569335938
22272,-1.0581283569335938
22279,-1.0581283569335938
22291,-1.0581283569335938
22297,-1.0581283569335938
22318,-1.0581283569335938
22323,-1.0581283569335938
22330,-1.0581283569335938
22342,-1.0581283569335938
22348,-1.0581283569335938
22369,-1.0581283569335938
22374,-1.0581283569335938
22381,-1.0581283569335938
22393,-1.0581283569335938
22399,-1.0581283569335938
22420,-1.0581283569335938
22425,-1.0581283569335938
22432,-1.0581283569335938
22444,-1.0581283569335938
22450,-1.0581283569335938
22471,-1.0581283569335938
22476,-1.0581283569335938
22483,-1.0581283569335938
22495,-1.0581283569335938
22501,-1.0581283569335938
22522,-1.0581283569335938
22527,-1.0581283569335938
22534,-1.0581283569335938
22546,-1.0581283569335938
22552,-1.0581283569335938
22573,-1.0581283569335938
22578,-1.0581283569335938
22585,-1.0581283569335938
22597,-1.0581283569335938
22603,-1.0581283569335938
22624,-1.0581283569335938
22629,-1.0581283569335938
22636,-1.0581283569335938
22648,-1.0581283569335938
22654,-1.0581283569335938
22675,-1.0581283569335938
22680,-1.0581283569335938
22687,-1.0581283569335938
22699,-1.0581283569335938
22705,-1.0581283569335938
22726,-1.0581283569335938
22731,-1.0581283569335938
22738,-1.0581283569335938
22750,-1.0581283569335938
22756,-1.0581283569335938
22777,-1.0581283569335938
22782,-1.0581283569335938
22789,-1.0581283569335938
22801,-1.0581283569335938
22807,-1.0581283569335938
22828,-1.0581283569335938
22833,-1.0581283569335938
22840,-1.0581283569335938
22852,-1.0581283569335938
22858,-1.0581283569335938
22879,-1.0581283569335938
22884,-1.0581283569335938
22891,-1.0581283569335938
22903,-1.0581283569335938
22909,-1.0581283569335938
22930,-1.0581283569335938
22935,-1.0581283569335938
22942,-1.0581283569335938
22954,-1.0581283569335938
22960,-1.0581283569335938
22981,-1.0581283569335938
22986,-1.0581283569335938
22993,-1.0581283569335938
23005,-1.0581283569335938
23011,-1.0581283569335938
23032,-1.0581283569335938
23037,-1.0581283569335938
23044,-1.0581283569335938
23056,-1.0581283569335938
23062,-1.0581283569335938
23083,-1.0581283569335938
23088,-1.0581283569335938
23095,-1.0581283569335938
23107,-1.0581283569335938
23113,-1.0581283569335938
23134,-1.0581283569335938
23139,-1.0581283569335938
23146,-1.0581283569335938
23158,-1.0581283569335938
23164,-1.0581283569335938
23185,-1.0581283569335938
23190,-1.0581283569335938
23197,-1.0581283569335938
23209,-1.0581283569335938
23215,-1.0581283569335938
23236,-1.0581283569335938
23241,-1.0581283569335938
23248,-1.0581283569335938
23260,-1.0581283569335938
23266,-1.0581283569335938
23287,-1.0581283569335938
23292,-1.0581283569335938
23299,-1.0581283569335938
23311,-1.0581283569335938
23317,-1.0581283569335938
23338,-1.0581283569335938
23343,-1.0581283569335938
23350,-1.0581283569335938
23362,-1.0581283569335938
23368,-1.0581283569335938
23389,-1.0581283569335938
23394,-1.0581283569335938
23401,-1.0581283569335938
23413,-1.0581283569335938
23419,-1.0581283569335938
23440,-1.0581283569335938
23445,-1.0581283569335938
23452,-1.0581283569335938
23464,-1.0581283569335938
23470,-1.0581283569335938
23491,-1.0581283569335938
23496,-1.0581283569335938
23503,-1.0581283569335938
23515,-1.0581283569335938
23521,-1.0581283569335938
23542,-1.0581283569335938
23547,-1.0581283569335938
23554,-1.0581283569335938
23566,-1.0581283569335938
23572,-1.0581283569335938
23593,-1.0581283569335938
23598,-1.0581283569335938
23605,-1.0581283569335938
23617,-1.0581283569335938
23623,-1.0581283569335938
23644,-1.0581283569335938
23649,-1.0581283569335938
23656,-1.0581283569335938
23668,-1.0581283569335938
23674,-1.0581283569335938
23695,-1.0581283569335938
23700,-1.0581283569335938
23707,-1.0581283569335938
23719,-1.0581283569335938
23725,-1.0581283569335938
23746,-1.0581283569335938
23751,-1.0581283569335938
23758,-1.0581283569335938
23770,-1.0581283569335938
23776,-1.0581283569335938
23797,-1.0581283569335938
23802,-1.0581283569335938
23809,-1.0581283569335938
23821,-1.0581283569335938
23827,-1.0581283569335938
23848,-1.0581283569335938
23853,-1.0581283569335938
23860,-1.0581283569335938
23872,-1.0581283569335938
23878,-1.0581283569335938
23899,-1.0581283569335938
23904,-1.0581283569335938
23911,-1.0581283569335938
23923,-1.0581283569335938
23929,-1.0581283569335938
23950,-1.0581283569335938
23955,-1.0581283569335938
23962,-1.0581283569335938
23974,-1.0581283569335938
23980,-1.0581283569335938
24001,-1.0581283569335938
24006,-1.0581283569335938
24013,-1.0581283569335938
24025,-1.0581283569335938
24031,-1.0581283569335938
24052,-1.0581283569335938
24057,-1.0581283569335938
24064,-1.0581283569335938
24076,-1.0581283569335938
24082,-1.0581283569335938
24103,-1.0581283569335938
24108,-1.0581283569335938
24115,-1.0581283569335938
24127,-1.0581283569335938
24133,-1.0581283569335938
24154,-1.0581283569335938
24159,-1.0581283569335938
24166,-1.0581283569335938
24178,-1.0581283569335938
24184,-1.0581283569335938
24205,-1.0581283569335938
24210,-1.0581283569335938
24217,-1.0581283569335938
24229,-1.0581283569335938
24235,-1.0581283569335938
24256,-1.0581283569335938
24261,-1.0581283569335938
24268,-1.0581283569335938
24280,-1.0581283569335938
24286,-1.0581283569335938
24307,-1.0581283569335938
24312,-1.0581283569335938
24319,-1.0581283569335938
24331,-1.0581283569335938
24337,-1.0581283569335938
24358,-1.0581283569335938
24363,-1.0581283569335938
24370,-1.0581283569335938
24382,-1.0581283569335938
24388,-1.0581283569335938
24409,-1.0581283569335938
24414,-1.0581283569335938
24421,-1.0581283569335938
24433,-1.0581283569335938
24439,-1.0581283569335938
24460,-1.0581283569335938
24465,-1.0581283569335938
24472,-1.0581283569335938
24484,-1.0581283569335938
24490,-1.0581283569335938
24511,-1.0581283569335938
24516,-1.0581283569335938
24523,-1.0581283569335938
24535,-1.0581283569335938
24541,-1.0581283569335938
24562,-1.0581283569335938
24567,-1.0581283569335938
24574,-1.0581283569335938
24586,-1.0581283569335938
24592,-1.0581283569335938
24613,-1.0581283569335938
24618,-1.0581283569335938
24625,-1.0581283569335938
24637,-1.0581283569335938
24643,-1.0581283569335938
24664,-1.0581283569335938
24669,-1.0581283569335938
24676,-1.0581283569335938
24688,-1.0581283569335938
24694,-1.0581283569335938
24715,-1.0581283569335938
24720,-1.0581283569335938
24727,-1.0581283569335938
24739,-1.0581283569335938
24745,-1.0581283569335938
24766,-1.0581283569335938
24771,-1.0581283569335938
24778,-1.0581283569335938
24790,-1.0581283569335938
24796,-1.0581283569335938
24817,-1.0581283569335938
24822,-1.0581283569335938
24829,-1.0581283569335938
24841,-1.0581283569335938
24847,-1.0581283569335938
24868,-1.0581283569335938
24873,-1.0581283569335938
24880,-1.0581283569335938
24892,-1.0581283569335938
24898,-1.0581283569335938
24919,-1.0581283569335938
24924,-1.0581283569335938
24931,-1.0581283569335938
24943,-1.0581283569335938
24949,-1.0581283569335938
24970,-1.0581283569335938
24975,-1.0581283569335938
24982,-1.0581283569335938
24994,-1.0581283569335938
25000,-1.0581283569335938
25021,-1.0581283569335938
25026,-1.0581283569335938
25033,-1.0581283569335938
25045,-1.0581283569335938
25051,-1.0581283569335938
25072,-1.0581283569335938
25077,-1.0581283569335938
25084,-1.0581283569335938
25096,-1.0581283569335938
25102,-1.0581283569335938
25123,-1.0581283569335938
25128,-1.0581283569335938
25135,-1.0581283569335938
25147,-1.0581283569335938
25153,-1.0581283569335938
25174,-1.0581283569335938
25179,-1.0581283569335938
25186,-1.0581283569335938
25198,-1.0581283569335938
25204,-1.0581283569335938
25225,-1.0581283569335938
25230,-1.0581283569335938
25237,-1.0581283569335938
25249,-1.0581283569335938
25255,-1.0581283569335938
25276,-1.0581283569335938
25281,-1.0581283569335938
25288,-1.0581283569335938
25300,-1.0581283569335938
25306,-1.0581283569335938
25327,-1.0581283569335938
25332,-1.0581283569335938
25339,-1.0581283569335938
25351,-1.0581283569335938
25357,-1.0581283569335938
25378,-1.0581283569335938
25383,-1.0581283569335938
25390,-1.0581283569335938
25402,-1.0581283569335938
25408,-1.0581283569335938
25429,-1.0581283569335938
25434,-1.0581283569335938
25441,-1.0581283569335938
25453,-1.0581283569335938
25459,-1.0581283569335938
25480,-1.0581283569335938
25485,-1.0581283569335938
25492,-1.0581283569335938
25504,-1.0581283569335938
25510,-1.0581283569335938
25531,-1.0581283569335938
25536,-1.0581283569335938
25543,-1.0581283569335938
25555,-1.0581283569335938
25561,-1.0581283569335938
25582,-1.0581283569335938
25587,-1.0581283569335938
25594,-1.0581283569335938
25606,-1.0581283569335938
25612,-1.0581283569335938
25633,-1.0581283569335938
25638,-1.0581283569335938
25645,-1.0581283569335938
25657,-1.0581283569335938
25663,-1.0581283569335938
25684,-1.0581283569335938
25689,-1.0581283569335938
25696,-1.0581283569335938
25708,-1.0581283569335938
25714,-1.0581283569335938
25735,-1.0581283569335938
25740,-1.0581283569335938
25747,-1.0581283569335938
25759,-1.0581283569335938
25765,-1.0581283569335938
25786,-1.0581283569335938
25791,-1.0581283569335938
25798,-1.0581283569335938
25810,-1.0581283569335938
25816,-1.0581283569335938
25837,-1.0581283569335938
25842,-1.0581283569335938
25849,-1.0581283569335938
25861,-1.0581283569335938
25867,-1.0581283569335938
25888,-1.0581283569335938
25893,-1.0581283569335938
25900,-1.0581283569335938
25912,-1.0581283569335938
25918,-1.0581283569335938
25939,-1.0581283569335938
25944,-1.0581283569335938
25951,-1.0581283569335938
25963,-1.0581283569335938
25969,-1.0581283569335938
25990,-1.0581283569335938
25995,-1.0581283569335938
26002,-1.0581283569335938
26014,-1.0581283569335938
26020,-1.0581283569335938
26041,-1.0581283569335938
26046,-1.0581283569335938
26053,-1.0581283569335938
26065,-1.0581283569335938
26071,-1.0581283569335938
26092,-1.0581283569335938
26097,-1.0581283569335938
26104,-1.0581283569335938
26116,-1.0581283569335938
26122,-1.0581283569335938
26143,-1.0581283569335938
26148,-1.0581283569335938
26155,-1.0581283569335938
26167,-1.0581283569335938
26173,-1.0581283569335938
26194,-1.0581283569335938
26199,-1.0581283569335938
26206,-1.0581283569335938
26218,-1.0581283569335938
26224,-1.0581283569335938
26245,-1.0581283569335938
26250,-1.0581283569335938
26257,-1.0581283569335938
26269,-1.0581283569335938
26275,-1.0581283569335938
26296,-1.0581283569335938
26301,-1.0581283569335938
26308,-1.0581283569335938
26320,-1.0581283569335938
26326,-1.0581283569335938
26347,-1.0581283569335938
26352,-1.0581283569335938
26359,-1.0581283569335938
26371,-1.0581283569335938
26377,-1.0581283569335938
26398,-1.0581283569335938
26403,-1.0581283569335938
26410,-1.0581283569335938
26422,-1.0581283569335938
26428,-1.0581283569335938
26449,-1.0581283569335938
26454,-1.0581283569335938
26461,-1.0581283569335938
26473,-1.0581283569335938
26479,-1.0581283569335938
26500,-1.0581283569335938
26505,-1.0581283569335938
26512,-1.0581283569335938
26524,-1.0581283569335938
26530,-1.0581283569335938
26551,-1.0581283569335938
26556,-1.0581283569335938
26563,-1.0581283569335938
26575,-1.0581283569335938
26581,-1.0581283569335938
26602,-1.0581283569335938
26607,-1.0581283569335938
26614,-1.0581283569335938
26626,-1.0581283569335938
26632,-1.0581283569335938
26653,-1.0581283569335938
26658,-1.0581283569335938
26665,-1.0581283569335938
26677,-1.0581283569335938
26683,-1.0581283569335938
26704,-1.0581283569335938
26709,-1.0581283569335938
26716,-1.0581283569335938
26728,-1.0581283569335938
26734,-1.0581283569335938
26755,-1.0581283569335938
26760,-1.0581283569335938
26767,-1.0581283569335938
26779,-1.0581283569335938
26785,-1.0581283569335938
26806,-1.0581283569335938
26811,-1.0581283569335938
26818,-1.0581283569335938
26830,-1.0581283569335938
26836,-1.0581283569335938
26857,-1.0581283569335938
26862,-1.0581283569335938
26869,-1.0581283569335938
26881,-1.0581283569335938
26887,-1.0581283569335938
26908,-1.0581283569335938
26913,-1.0581283569335938
26920,-1.0581283569335938
26932,-1.0581283569335938
26938,-1.0581283569335938
26959,-1.0581283569335938
26964,-1.0581283569335938
26971,-1.0581283569335938
26983,-1.0581283569335938
26989,-1.0581283569335938
27010,-1.0581283569335938
27015,-1.0581283569335938
27022,-1.0581283569335938
27034,-1.0581283569335938
27040,-1.0581283569335938
27061,-1.0581283569335938
27066,-1.0581283569335938
27073,-1.0581283569335938
27085,-1.0581283569335938
27091,-1.0581283569335938
27112,-1.0581283569335938
27117,-1.0581283569335938
27124,-1.0581283569335938
27136,-1.0581283569335938
27142,-1.0581283569335938
27163,-1.0581283569335938
27168,-1.0581283569335938
27175,-1.0581283569335938
27187,-1.0581283569335938
27193,-1.0581283569335938
27214,-1.0581283569335938
27219,-1.0581283569335938
27226,-1.0581283569335938
27238,-1.0581283569335938
27244,-1.0581283569335938
27265,-1.0581283569335938
27270,-1.0581283569335938
27277,-1.0581283569335938
27289,-1.0581283569335938
27295,-1.0581283569335938
27316,-1.0581283569335938
27321,-1.0581283569335938
27328,-1.0581283569335938
27340,-1.0581283569335938
27346,-1.0581283569335938
27367,-1.0581283569335938
27372,-1.0581283569335938
27379,-1.0581283569335938
27391,-1.0581283569335938
27397,-1.0581283569335938
27418,-1.0581283569335938
27423,-1.0581283569335938
27430,-1.0581283569335938
27442,-1.0581283569335938
27448,-1.0581283569335938
27469,-1.0581283569335938
27474,-1.0581283569335938
27481,-1.0581283569335938
27493,-1.0581283569335938
27499,-1.0581283569335938
27520,-1.0581283569335938
27525,-1.0581283569335938
27532,-1.0581283569335938
27544,-1.0581283569335938
27550,-1.0581283569335938
27571,-1.0581283569335938
27576,-1.0581283569335938
27583,-1.0581283569335938
27595,-1.0581283569335938
27601,-1.0581283569335938
27622,-1.0581283569335938
27627,-1.0581283569335938
27634,-1.0581283569335938
27646,-1.0581283569335938
27652,-1.0581283569335938
27673,-1.0581283569335938
27678,-1.0581283569335938
27685,-1.0581283569335938
27697,-1.0581283569335938
27703,-1.0581283569335938
27724,-1.0581283569335938
27729,-1.0581283569335938
27736,-1.0581283569335938
27748,-1.0581283569335938
27754,-1.0581283569335938
27775,-1.0581283569335938
27780,-1.0581283569335938
27787,-1.0581283569335938
27799,-1.0581283569335938
27805,-1.0581283569335938
27826,-1.0581283569335938
27831,-1.0581283569335938
27838,-1.0581283569335938
27850,-1.0581283569335938
27856,-1.0581283569335938
27877,-1.0581283569335938
27882,-1.0581283569335938
27889,-1.0581283569335938
27901,-1.0581283569335938
27907,-1.0581283569335938
27928,-1.0581283569335938
27933,-1.0581283569335938
27940,-1.0581283569335938
27952,-1.0581283569335938
27958,-1.0581283569335938
27979,-1.0581283569335938
27984,-1.0581283569335938
27991,-1.0581283569335938
28003,-1.0581283569335938
28009,-1.0581283569335938
28030,-1.0581283569335938
28035,-1.0581283569335938
28042,-1.0581283569335938
28054,-1.0581283569335938
28060,-1.0581283569335938
28081,-1.0581283569335938
28086,-1.0581283569335938
28093,-1.0581283569335938
28105,-1.0581283569335938
28111,-1.0581283569335938
28132,-1.0581283569335938
28137,-1.0581283569335938
28144,-1.0581283569335938
28156,-1.0581283569335938
28162,-1.0581283569335938
28183,-1.0581283569335938
28188,-1.0581283569335938
28195,-1.0581283569335938
28207,-1.0581283569335938
28213,-1.0581283569335938
28234,-1.0581283569335938
28239,-1.0581283569335938
28246,-1.0581283569335938
28258,-1.0581283569335938
28264,-1.0581283569335938
28285,-1.0581283569335938
28290,-1.0581283569335938
28297,-1.0581283569335938
28309,-1.0581283569335938
28315,-1.0581283569335938
28336,-1.0581283569335938
28341,-1.0581283569335938
28348,-1.0581283569335938
28360,-1.0581283569335938
28366,-1.0581283569335938
28387,-1.0581283569335938
28392,-1.0581283569335938
28399,-1.0581283569335938
28411,-1.0581283569335938
28417,-1.0581283569335938
28438,-1.0581283569335938
28443,-1.0581283569335938
28450,-1.0581283569335938
28462,-1.0581283569335938
28468,-1.0581283569335938
28489,-1.0581283569335938
28494,-1.0581283569335938
28501,-1.0581283569335938
28513,-1.0581283569335938
28519,-1.0581283569335938
28540,-1.0581283569335938
28545,-1.0581283569335938
28552,-1.0581283569335938
28564,-1.0581283569335938
28570,-1.0581283569335938
28591,-1.0581283569335938
28596,-1.0581283569335938
28603,-1.0581283569335938
28615,-1.0581283569335938
28621,-1.0581283569335938
28642,-1.0581283569335938
28647,-1.0581283569335938
28654,-1.0581283569335938
28666,-1.0581283569335938
28672,-1.0581283569335938
28693,-1.0581283569335938
28698,-1.0581283569335938
28705,-1.0581283569335938
28717,-1.0581283569335938
28723,-1.0581283569335938
28744,-1.0581283569335938
28749,-1.0581283569335938
28756,-1.0581283569335938
28768,-1.0581283569335938
28774,-1.0581283569335938
28795,-1.0581283569335938
28800,-1.0581283569335938
28807,-1.0581283569335938
28819,-1.0581283569335938
28825,-1.0581283569335938
28846,-1.0581283569335938
28851,-1.0581283569335938
28858,-1.0581283569335938
28870,-1.0581283569335938
28876,-1.0581283569335938
28897,-1.0581283569335938
28902,-1.0581283569335938
28909,-1.0581283569335938
28921,-1.0581283569335938
28927,-1.0581283569335938
28948,-1.0581283569335938
28953,-1.0581283569335938
28960,-1.0581283569335938
28972,-1.0581283569335938
28978,-1.0581283569335938
28999,-1.0581283569335938
29004,-1.0581283569335938
29011,-1.0581283569335938
29023,-1.0581283569335938
29029,-1.0581283569335938
29050,-1.0581283569335938
29055,-1.0581283569335938
29062,-1.0581283569335938
29074,-1.0581283569335938
29080,-1.0581283569335938
29101,-1.0581283569335938
29106,-1.0581283569335938
29113,-1.0581283569335938
29125,-1.0581283569335938
29131,-1.0581283569335938
29152,-1.0581283569335938
29157,-1.0581283569335938
29164,-1.0581283569335938
29176,-1.0581283569335938
29182,-1.0581283569335938
29203,-1.0581283569335938
29208,-1.0581283569335938
29215,-1.0581283569335938
29227,-1.0581283569335938
29233,-1.0581283569335938
29254,-1.0581283569335938
29259,-1.0581283569335938
29266,-1.0581283569335938
29278,-1.0581283569335938
29284,-1.0581283569335938
29305,-1.0581283569335938
29310,-1.0581283569335938
29317,-1.0581283569335938
29329,-1.0581283569335938
29335,-1.0581283569335938
29356,-1.0581283569335938
29361,-1.0581283569335938
29368,-1.0581283569335938
29380,-1.0581283569335938
29386,-1.0581283569335938
29407,-1.0581283569335938
29412,-1.0581283569335938
29419,-1.0581283569335938
29431,-1.0581283569335938
29437,-1.0581283569335938
29458,-1.0581283569335938
29463,-1.0581283569335938
29470,-1.0581283569335938
29482,-1.0581283569335938
29488,-1.0581283569335938
29509,-1.0581283569335938
29514,-1.0581283569335938
29521,-1.0581283569335938
29533,-1.0581283569335938
29539,-1.0581283569335938
29560,-1.0581283569335938
29565,-1.0581283569335938
29572,-1.0581283569335938
29584,-1.0581283569335938
29590,-1.0581283569335938
29611,-1.0581283569335938
29616,-1.0581283569335938
29623,-1.0581283569335938
29635,-1.0581283569335938
29641,-1.0581283569335938
29662,-1.0581283569335938
29667,-1.0581283569335938
29674,-1.0581283569335938
29686,-1.0581283569335938
29692,-1.0581283569335938
29713,-1.0581283569335938
29718,-1.0581283569335938
29725,-1.0581283569335938
29737,-1.0581283569335938
29743,-1.0581283569335938
29764,-1.0581283569335938
29769,-1.0581283569335938
29776,-1.0581283569335938
29788,-1.0581283569335938
29794,-1.0581283569335938
29815,-1.0581283569335938
29820,-1.0581283569335938
29827,-1.0581283569335938
29839,-1.0581283569335938
29845,-1.0581283569335938
29866,-1.0581283569335938
29871,-1.0581283569335938
29878,-1.0581283569335938
29890,-1.0581283569335938
29896,-1.0581283569335938
29917,-1.0581283569335938
29922,-1.0581283569335938
29929,-1.0581283569335938
29941,-1.0581283569335938
29947,-1.0581283569335938
29968,-1.0581283569335938
29973,-1.0581283569335938
29980,-1.0581283569335938
29992,-1.0581283569335938
29998,-1.0581283569335938
30019,-1.0581283569335938
30024,-1.0581283569335938
30031,-1.0581283569335938
30043,-1.0581283569335938
30049,-1.0581283569335938
30070,-1.0581283569335938
30075,-1.0581283569335938
30082,-1.0581283569335938
30094,-1.0581283569335938
30100,-1.0581283569335938
30121,-1.0581283569335938
30126,-1.0581283569335938
30133,-1.0581283569335938
30145,-1.0581283569335938
30151,-1.0581283569335938
30172,-1.0581283569335938
30177,-1.0581283569335938
30184,-1.0581283569335938
30196,-1.0581283569335938
30202,-1.0581283569335938
30223,-1.0581283569335938
30228,-1.0581283569335938
30235,-1.0581283569335938
30247,-1.0581283569335938
30253,-1.0581283569335938
30274,-1.0581283569335938
30279,-1.0581283569335938
30286,-1.0581283569335938
30298,-1.0581283569335938
30304,-1.0581283569335938
30325,-1.0581283569335938
30330,-1.0581283569335938
30337,-1.0581283569335938
30349,-1.0581283569335938
30355,-1.0581283569335938
30376,-1.0581283569335938
30381,-1.0581283569335938
30388,-1.0581283569335938
30400,-1.0581283569335938
30406,-1.0581283569335938
30427,-1.0581283569335938
30432,-1.0581283569335938
30439,-1.0581283569335938
30451,-1.0581283569335938
30457,-1.0581283569335938
30478,-1.0581283569335938
30483,-1.0581283569335938
30490,-1.0581283569335938
30502,-1.0581283569335938
30508,-1.0581283569335938
30529,-1.0581283569335938
30534,-1.0581283569335938
30541,-1.0581283569335938
30553,-1.0581283569335938
30559,-1.0581283569335938
30580,-1.0581283569335938
30585,-1.0581283569335938
30592,-1.0581283569335938
30604,-1.0581283569335938
30610,-1.0581283569335938
30631,-1.0581283569335938
30636,-1.0581283569335938
30643,-1.0581283569335938
30655,-1.0581283569335938
30661,-1.0581283569335938
30682,-1.0581283569335938
30687,-1.0581283569335938
30694,-1.0581283569335938
30706,-1.0581283569335938
30712,-1.0581283569335938
30733,-1.0581283569335938
30738,-1.0581283569335938
30745,-1.0581283569335938
30757,-1.0581283569335938
30763,-1.0581283569335938
30784,-1.0581283569335938
30789,-1.0581283569335938
30796,-1.0581283569335938
30808,-1.0581283569335938
30814,-1.0581283569335938
30835,-1.0581283569335938
30840,-1.0581283569335938
30847,-1.0581283569335938
30859,-1.0581283569335938
30865,-1.0581283569335938
30886,-1.0581283569335938
30891,-1.0581283569335938
30898,-1.0581283569335938
30910,-1.0581283569335938
30916,-1.0581283569335938
30937,-1.0581283569335938
30942,-1.0581283569335938
30949,-1.0581283569335938
30961,-1.0581283569335938
30967,-1.0581283569335938
30988,-1.0581283569335938
30993,-1.0581283569335938
31000,-1.0581283569335938
31012,-1.0581283569335938
31018,-1.0581283569335938
31039,-1.0581283569335938
31044,-1.0581283569335938
31051,-1.0581283569335938
31063,-1.0581283569335938
31069,-1.0581283569335938
31090,-1.0581283569335938
31095,-1.0581283569335938
31102,-1.0581283569335938
31114,-1.0581283569335938
31120,-1.0581283569335938
31141,-1.0581283569335938
31146,-1.0581283569335938
31153,-1.0581283569335938
31165,-1.0581283569335938
31171,-1.0581283569335938
31192,-1.0581283569335938
31197,-1.0581283569335938
31204,-1.0581283569335938
31216,-1.0581283569335938
31222,-1.0581283569335938
31243,-1.0581283569335938
31248,-1.0581283569335938
31255,-1.0581283569335938
31267,-1.0581283569335938
31273,-1.0581283569335938
31294,-1.0581283569335938
31299,-1.0581283569335938
31306,-1.0581283569335938
31318,-1.0581283569335938
31324,-1.0581283569335938
31345,-1.0581283569335938
31350,-1.0581283569335938
31357,-1.0581283569335938
31369,-1.0581283569335938
31375,-1.0581283569335938
31396,-1.0581283569335938
31401,-1.0581283569335938
31408,-1.0581283569335938
31420,-1.0581283569335938
31426,-1.0581283569335938
31447,-1.0581283569335938
31452,-1.0581283569335938
31459,-1.0581283569335938
31471,-1.0581283569335938
31477,-1.0581283569335938
31498,-1.0581283569335938
31503,-1.0581283569335938
31510,-1.0581283569335938
31522,-1.0581283569335938
31528,-1.0581283569335938
31549,-1.0581283569335938
31554,-1.0581283569335938
31561,-1.0581283569335938
31573,-1.0581283569335938
31579,-1.0581283569335938
31600,-1.0581283569335938
31605,-1.0581283569335938
31612,-1.0581283569335938
31624,-1.0581283569335938
31630,-1.0581283569335938
31651,-1.0581283569335938
31656,-1.0581283569335938
31663,-1.0581283569335938
31675,-1.0581283569335938
31681,-1.0581283569335938
31702,-1.0581283569335938
31707,-1.0581283569335938
31714,-1.0581283569335938
31726,-1.0581283569335938
31732,-1.0581283569335938
31753,-1.0581283569335938
31758,-1.0581283569335938
31765,-1.0581283569335938
31777,-1.0581283569335938
31783,-1.0581283569335938
31804,-1.0581283569335938
31809,-1.0581283569335938
31816,-1.0581283569335938
31828,-1.0581283569335938
31834,-1.0581283569335938
31855,-1.0581283569335938
31860,-1.0581283569335938
31867,-1.0581283569335938
31879,-1.0581283569335938
31885,-1.0581283569335938
31906,-1.0581283569335938
31911,-1.0581283569335938
31918,-1.0581283569335938
31930,-1.0581283569335938
31936,-1.0581283569335938
31957,-1.0581283569335938
31962,-1.0581283569335938
31969,-1.0581283569335938
31981,-1.0581283569335938
31987,-1.0581283569335938
32008,-1.0581283569335938
32013,-1.0581283569335938
32020,-1.0581283569335938
32032,-1.0581283569335938
32038,-1.0581283569335938
32059,-1.0581283569335938
32064,-1.0581283569335938
32071,-1.0581283569335938
32083,-1.0581283569335938
32089,-1.0581283569335938
32110,-1.0581283569335938
32115,-1.0581283569335938
32122,-1.0581283569335938
32134,-1.0581283569335938
32140,-1.0581283569335938
32161,-1.0581283569335938
32166,-1.0581283569335938
32173,-1.0581283569335938
32185,-1.0581283569335938
32191,-1.0581283569335938
32212,-1.0581283569335938
32217,-1.0581283569335938
32224,-1.0581283569335938
32236,-1.0581283569335938
32242,-1.0581283569335938
32263,-1.0581283569335938
32268,-1.0581283569335938
32275,-1.0581283569335938
32287,-1.0581283569335938
32293,-1.0581283569335938
32314,-1.0581283569335938
32319,-1.0581283569335938
32326,-1.0581283569335938
32338,-1.0581283569335938
32344,-1.0581283569335938
32365,-1.0581283569335938
32370,-1.0581283569335938
32377,-1.0581283569335938
32389,-1.0581283569335938
32395,-1.0581283569335938
32416,-1.0581283569335938
32421,-1.0581283569335938
32428,-1.0581283569335938
32440,-1.0581283569335938
32446,-1.0581283569335938
32467,-1.0581283569335938
32472,-1.0581283569335938
32479,-1.0581283569335938
32491,-1.0581283569335938
32497,-1.0581283569335938
32518,-1.0581283569335938
32523,-1.0581283569335938
32530,-1.0581283569335938
32542,-1.0581283569335938
32548,-1.0581283569335938
32569,-1.0581283569335938
32574,-1.0581283569335938
32581,-1.0581283569335938
32593,-1.0581283569335938
32599,-1.0581283569335938
32620,-1.0581283569335938
32625,-1.0581283569335938
32632,-1.0581283569335938
32644,-1.0581283569335938
32650,-1.0581283569335938
32671,-1.0581283569335938
32676,-1.0581283569335938
32683,-1.0581283569335938
32695,-1.0581283569335938
32701,-1.0581283569335938
32722,-1.0581283569335938
32727,-1.0581283569335938
32734,-1.0581283569335938
32746,-1.0581283569335938
32752,-1.0581283569335938
32773,-1.0581283569335938
32778,-1.0581283569335938
32785,-1.0581283569335938
32797,-1.0581283569335938
32803,-1.0581283569335938
32824,-1.0581283569335938
32829,-1.0581283569335938
32836,-1.0581283569335938
32848,-1.0581283569335938
32854,-1.0581283569335938
32875,-1.0581283569335938
32880,-1.0581283569335938
32887,-1.0581283569335938
32899,-1.0581283569335938
32905,-1.0581283569335938
32926,-1.0581283569335938
32931,-1.0581283569335938
32938,-1.0581283569335938
32950,-1.0581283569335938
32956,-1.0581283569335938
32977,-1.0581283569335938
32982,-1.0581283569335938
